TEAM_ID,NICKNAME,LEAGUE_ID,SEASON_ID,STANDINGSDATE,CONFERENCE,TEAM,G,W,L,W_PCT,HOME_RECORD,ROAD_RECORD
1610612756,Warriors,0,22019,2019-11-13,West,Phoenix,10,6,4,0.6,4-3,2-1
1610612756,Warriors,0,22019,2019-11-12,West,Phoenix,10,6,4,0.6,4-3,2-1
1610612751,Warriors,0,22019,2019-11-09,East,Brooklyn,8,4,4,0.5,3-2,1-2
1610612751,Warriors,0,22019,2019-11-08,East,Brooklyn,8,4,4,0.5,3-2,1-2
1610612754,Warriors,0,22019,2019-11-07,East,Indiana,8,4,4,0.5,3-1,1-3
1610612754,Warriors,0,22019,2019-11-06,East,Indiana,8,4,4,0.5,3-1,1-3
1610612766,Warriors,0,22019,2019-11-08,East,Charlotte,8,4,4,0.5,2-2,2-2
1610612766,Warriors,0,22019,2019-11-07,East,Charlotte,8,4,4,0.5,2-2,2-2
1610612740,Pelicans,0,22019,2019-11-01,West,New Orleans,5,1,4,0.2,1-2,0-2
1610612740,Pelicans,0,22019,2019-10-31,West,New Orleans,5,1,4,0.2,1-2,0-2
1610612741,Bulls,0,22019,2019-10-31,East,Chicago,5,1,4,0.2,0-1,1-3
1610612741,Bulls,0,22019,2019-10-30,East,Chicago,5,1,4,0.2,0-1,1-3
1610612744,Warriors,0,22019,2019-11-01,West,Golden State,5,1,4,0.2,0-3,1-1
1610612752,Warriors,0,22019,2019-10-31,East,New York,5,1,4,0.2,1-1,0-3
1610612752,Warriors,0,22019,2019-10-30,East,New York,5,1,4,0.2,1-1,0-3
1610612760,Warriors,0,22019,2019-11-01,West,Oklahoma City,5,1,4,0.2,1-2,0-2
1610612760,Warriors,0,22019,2019-10-31,West,Oklahoma City,5,1,4,0.2,1-2,0-2
1610612760,Warriors,0,22019,2019-10-30,West,Oklahoma City,5,1,4,0.2,1-2,0-2
1610612763,Warriors,0,22019,2019-11-03,West,Memphis,5,1,4,0.2,1-2,0-2
1610612763,Warriors,0,22019,2019-11-02,West,Memphis,5,1,4,0.2,1-2,0-2
1610612764,Warriors,0,22019,2019-11-03,East,Washington,5,1,4,0.2,0-2,1-2
1610612764,Warriors,0,22019,2019-11-02,East,Washington,5,1,4,0.2,0-2,1-2
1610612740,Pelicans,0,22019,2019-10-30,West,New Orleans,4,0,4,0.0,0-2,0-2
1610612740,Pelicans,0,22019,2019-10-29,West,New Orleans,4,0,4,0.0,0-2,0-2
1610612740,Pelicans,0,22019,2019-10-28,West,New Orleans,4,0,4,0.0,0-2,0-2
1610612758,Warriors,0,22019,2019-10-29,West,Sacramento,4,0,4,0.0,0-2,0-2
1610612758,Warriors,0,22019,2019-10-28,West,Sacramento,4,0,4,0.0,0-2,0-2
1610612761,Warriors,0,22019,2019-11-22,East,Toronto,14,10,4,7.140.000.000.000.000,6-0,4-4
1610612761,Warriors,0,22019,2019-11-21,East,Toronto,14,10,4,7.140.000.000.000.000,6-0,4-4
1610612761,Warriors,0,22019,2019-11-20,East,Toronto,14,10,4,7.140.000.000.000.000,6-0,4-4
1610612761,Warriors,0,22019,2019-11-19,East,Toronto,13,9,4,6.920.000.000.000.000,5-0,4-4
1610612761,Warriors,0,22019,2019-11-18,East,Toronto,13,9,4,6.920.000.000.000.000,5-0,4-4
1610612749,Warriors,0,22019,2019-12-24,East,Milwaukee,31,27,4,871,15-2,12-2
1610612749,Warriors,0,22019,2019-12-23,East,Milwaukee,31,27,4,871,15-2,12-2
1610612749,Warriors,0,22019,2019-12-22,East,Milwaukee,31,27,4,871,15-2,12-2
1610612749,Warriors,0,22019,2019-12-21,East,Milwaukee,30,26,4,867,14-2,12-2
1610612749,Warriors,0,22019,2019-12-20,East,Milwaukee,29,25,4,862,14-2,11-2
1610612749,Warriors,0,22019,2019-12-19,East,Milwaukee,29,25,4,862,14-2,11-2
1610612747,Warriors,0,22019,2019-12-18,West,L.A. Lakers,28,24,4,857,10-2,14-2
1610612747,Warriors,0,22019,2019-12-17,West,L.A. Lakers,28,24,4,857,10-2,14-2
1610612749,Warriors,0,22019,2019-12-18,East,Milwaukee,28,24,4,857,13-2,11-2
1610612749,Warriors,0,22019,2019-12-17,East,Milwaukee,28,24,4,857,13-2,11-2
1610612749,Warriors,0,22019,2019-12-16,East,Milwaukee,28,24,4,857,13-2,11-2
1610612761,Warriors,0,22019,2019-12-02,East,Toronto,19,15,4,789,9-0,6-4
1610612761,Warriors,0,22019,2019-12-01,East,Toronto,19,15,4,789,9-0,6-4
1610612761,Warriors,0,22019,2019-11-30,East,Toronto,18,14,4,778,8-0,6-4
1610612761,Warriors,0,22019,2019-11-29,East,Toronto,18,14,4,778,8-0,6-4
1610612738,Celtics,0,22019,2019-11-28,East,Boston,17,13,4,765,7-0,6-4
1610612738,Celtics,0,22019,2019-11-27,East,Boston,17,13,4,765,7-0,6-4
1610612743,Nuggets,0,22019,2019-12-02,West,Denver,17,13,4,765,8-2,5-2
1610612743,Nuggets,0,22019,2019-12-01,West,Denver,17,13,4,765,8-2,5-2
1610612743,Nuggets,0,22019,2019-11-30,West,Denver,17,13,4,765,8-2,5-2
1610612761,Warriors,0,22019,2019-11-28,East,Toronto,17,13,4,765,8-0,5-4
1610612761,Warriors,0,22019,2019-11-27,East,Toronto,17,13,4,765,8-0,5-4
1610612738,Celtics,0,22019,2019-11-24,East,Boston,15,11,4,733,5-0,6-4
1610612738,Celtics,0,22019,2019-11-23,East,Boston,15,11,4,733,5-0,6-4
1610612738,Celtics,0,22019,2019-11-22,East,Boston,15,11,4,733,5-0,6-4
1610612745,Warriors,0,22019,2019-11-21,West,Houston,15,11,4,733,6-1,5-3
1610612745,Warriors,0,22019,2019-11-20,West,Houston,15,11,4,733,6-1,5-3
1610612748,Warriors,0,22019,2019-11-24,East,Miami,15,11,4,733,6-0,5-4
1610612748,Warriors,0,22019,2019-11-23,East,Miami,15,11,4,733,6-0,5-4
1610612761,Warriors,0,22019,2019-11-24,East,Toronto,15,11,4,733,6-0,5-4
1610612761,Warriors,0,22019,2019-11-23,East,Toronto,15,11,4,733,6-0,5-4
1610612761,Warriors,0,22019,2019-11-17,East,Toronto,12,8,4,667,4-0,4-4
1610612761,Warriors,0,22019,2019-11-16,East,Toronto,12,8,4,667,4-0,4-4
1610612762,Warriors,0,22019,2019-11-17,West,Utah,12,8,4,667,6-0,2-4
1610612762,Warriors,0,22019,2019-11-16,West,Utah,12,8,4,667,6-0,2-4
1610612762,Warriors,0,22019,2019-11-15,West,Utah,12,8,4,667,6-0,2-4
1610612746,Warriors,0,22019,2019-11-13,West,LA Clippers,11,7,4,636,6-1,1-3
1610612750,Warriors,0,22019,2019-11-14,West,Minnesota,11,7,4,636,3-2,4-2
1610612750,Warriors,0,22019,2019-11-13,West,Minnesota,11,7,4,636,3-2,4-2
1610612754,Warriors,0,22019,2019-11-14,East,Indiana,11,7,4,636,5-1,2-3
1610612754,Warriors,0,22019,2019-11-13,East,Indiana,11,7,4,636,5-1,2-3
1610612754,Warriors,0,22019,2019-11-12,East,Indiana,11,7,4,636,5-1,2-3
1610612755,Warriors,0,22019,2019-11-14,East,Philadelphia,11,7,4,636,4-0,3-4
1610612755,Warriors,0,22019,2019-11-13,East,Philadelphia,11,7,4,636,4-0,3-4
1610612756,Warriors,0,22019,2019-11-17,West,Phoenix,11,7,4,636,5-3,2-1
1610612756,Warriors,0,22019,2019-11-16,West,Phoenix,11,7,4,636,5-3,2-1
1610612756,Warriors,0,22019,2019-11-15,West,Phoenix,11,7,4,636,5-3,2-1
1610612756,Warriors,0,22019,2019-11-14,West,Phoenix,11,7,4,636,5-3,2-1
1610612750,Warriors,0,22019,2019-11-10,West,Minnesota,9,5,4,556,2-2,3-2
1610612754,Warriors,0,22019,2019-11-09,East,Indiana,9,5,4,556,4-1,1-3
1610612754,Warriors,0,22019,2019-11-08,East,Indiana,9,5,4,556,4-1,1-3
1610612759,Warriors,0,22019,2019-11-10,West,San Antonio,9,5,4,556,4-2,1-2
1610612759,Warriors,0,22019,2019-11-09,West,San Antonio,9,5,4,556,4-2,1-2
1610612737,Hawks,0,22019,2019-11-07,East,Atlanta,7,3,4,429,2-3,1-1
1610612737,Hawks,0,22019,2019-11-06,East,Atlanta,7,3,4,429,2-3,1-1
1610612751,Warriors,0,22019,2019-11-07,East,Brooklyn,7,3,4,429,3-2,0-2
1610612751,Warriors,0,22019,2019-11-06,East,Brooklyn,7,3,4,429,3-2,0-2
1610612751,Warriors,0,22019,2019-11-05,East,Brooklyn,7,3,4,429,3-2,0-2
1610612751,Warriors,0,22019,2019-11-04,East,Brooklyn,7,3,4,429,3-2,0-2
1610612754,Warriors,0,22019,2019-11-05,East,Indiana,7,3,4,429,2-1,1-3
1610612757,Warriors,0,22019,2019-11-06,West,Portland,7,3,4,429,0-2,3-2
1610612757,Warriors,0,22019,2019-11-05,West,Portland,7,3,4,429,0-2,3-2
1610612757,Warriors,0,22019,2019-11-04,West,Portland,7,3,4,429,0-2,3-2
1610612760,Warriors,0,22019,2019-11-06,West,Oklahoma City,7,3,4,429,3-2,0-2
1610612760,Warriors,0,22019,2019-11-05,West,Oklahoma City,7,3,4,429,3-2,0-2
1610612765,Warriors,0,22019,2019-11-03,East,Detroit,7,3,4,429,2-2,1-2
1610612765,Warriors,0,22019,2019-11-02,East,Detroit,7,3,4,429,2-2,1-2
1610612739,Cavaliers,0,22019,2019-11-04,East,Cleveland,6,2,4,333,2-1,0-3
1610612739,Cavaliers,0,22019,2019-11-03,East,Cleveland,6,2,4,333,2-1,0-3
1610612741,Bulls,0,22019,2019-11-02,East,Chicago,6,2,4,333,1-1,1-3
1610612741,Bulls,0,22019,2019-11-01,East,Chicago,6,2,4,333,1-1,1-3
1610612751,Warriors,0,22019,2019-11-03,East,Brooklyn,6,2,4,333,2-2,0-2
1610612751,Warriors,0,22019,2019-11-02,East,Brooklyn,6,2,4,333,2-2,0-2
1610612753,Warriors,0,22019,2019-11-04,East,Orlando,6,2,4,333,2-2,0-2
1610612753,Warriors,0,22019,2019-11-03,East,Orlando,6,2,4,333,2-2,0-2
1610612753,Warriors,0,22019,2019-11-02,East,Orlando,6,2,4,333,2-2,0-2
1610612760,Warriors,0,22019,2019-11-04,West,Oklahoma City,6,2,4,333,2-2,0-2
1610612760,Warriors,0,22019,2019-11-03,West,Oklahoma City,6,2,4,333,2-2,0-2
1610612760,Warriors,0,22019,2019-11-02,West,Oklahoma City,6,2,4,333,2-2,0-2
1610612764,Warriors,0,22019,2019-11-05,East,Washington,6,2,4,333,1-2,1-2
1610612764,Warriors,0,22019,2019-11-04,East,Washington,6,2,4,333,1-2,1-2
1610612765,Warriors,0,22019,2019-11-01,East,Detroit,6,2,4,333,1-2,1-2
1610612747,Warriors,0,22019,2019-12-12,West,L.A. Lakers,25,22,3,0.88,10-2,12-1
1610612747,Warriors,0,22019,2019-12-11,West,L.A. Lakers,25,22,3,0.88,10-2,12-1
1610612749,Warriors,0,22019,2019-12-12,East,Milwaukee,25,22,3,0.88,12-1,10-2
1610612749,Warriors,0,22019,2019-12-11,East,Milwaukee,25,22,3,0.88,12-1,10-2
1610612747,Warriors,0,22019,2019-12-07,West,L.A. Lakers,23,20,3,0.87,9-2,11-1
1610612747,Warriors,0,22019,2019-12-06,West,L.A. Lakers,23,20,3,0.87,9-2,11-1
1610612749,Warriors,0,22019,2019-12-08,East,Milwaukee,23,20,3,0.87,10-1,10-2
1610612749,Warriors,0,22019,2019-12-07,East,Milwaukee,23,20,3,0.87,10-1,10-2
1610612749,Warriors,0,22019,2019-12-06,East,Milwaukee,23,20,3,0.87,10-1,10-2
1610612747,Warriors,0,22019,2019-12-02,West,L.A. Lakers,20,17,3,0.85,9-2,8-1
1610612747,Warriors,0,22019,2019-12-01,West,L.A. Lakers,20,17,3,0.85,9-2,8-1
1610612749,Warriors,0,22019,2019-12-01,East,Milwaukee,20,17,3,0.85,8-1,9-2
1610612749,Warriors,0,22019,2019-11-30,East,Milwaukee,20,17,3,0.85,8-1,9-2
1610612743,Nuggets,0,22019,2019-11-25,West,Denver,15,12,3,0.8,7-2,5-1
1610612743,Nuggets,0,22019,2019-11-24,West,Denver,15,12,3,0.8,7-2,5-1
1610612749,Warriors,0,22019,2019-11-22,East,Milwaukee,15,12,3,0.8,4-1,8-2
1610612749,Warriors,0,22019,2019-11-21,East,Milwaukee,15,12,3,0.8,4-1,8-2
1610612743,Nuggets,0,22019,2019-11-19,West,Denver,12,9,3,0.75,4-2,5-1
1610612743,Nuggets,0,22019,2019-11-18,West,Denver,12,9,3,0.75,4-2,5-1
1610612743,Nuggets,0,22019,2019-11-17,West,Denver,12,9,3,0.75,4-2,5-1
1610612745,Warriors,0,22019,2019-11-15,West,Houston,12,9,3,0.75,5-1,4-2
1610612748,Warriors,0,22019,2019-11-19,East,Miami,12,9,3,0.75,5-0,4-3
1610612748,Warriors,0,22019,2019-11-18,East,Miami,12,9,3,0.75,5-0,4-3
1610612748,Warriors,0,22019,2019-11-17,East,Miami,12,9,3,0.75,5-0,4-3
1610612748,Warriors,0,22019,2019-11-16,East,Miami,12,9,3,0.75,5-0,4-3
1610612749,Warriors,0,22019,2019-11-17,East,Milwaukee,12,9,3,0.75,3-1,6-2
1610612749,Warriors,0,22019,2019-11-16,East,Milwaukee,12,9,3,0.75,3-1,6-2
1610612743,Nuggets,0,22019,2019-11-13,West,Denver,10,7,3,0.7,3-2,4-1
1610612743,Nuggets,0,22019,2019-11-12,West,Denver,10,7,3,0.7,3-2,4-1
1610612745,Warriors,0,22019,2019-11-12,West,Houston,10,7,3,0.7,3-1,4-2
1610612745,Warriors,0,22019,2019-11-11,West,Houston,10,7,3,0.7,3-1,4-2
1610612746,Warriors,0,22019,2019-11-12,West,LA Clippers,10,7,3,0.7,6-1,1-2
1610612746,Warriors,0,22019,2019-11-11,West,LA Clippers,10,7,3,0.7,6-1,1-2
1610612748,Warriors,0,22019,2019-11-13,East,Miami,10,7,3,0.7,4-0,3-3
1610612748,Warriors,0,22019,2019-11-12,East,Miami,10,7,3,0.7,4-0,3-3
1610612749,Warriors,0,22019,2019-11-13,East,Milwaukee,10,7,3,0.7,2-1,5-2
1610612749,Warriors,0,22019,2019-11-12,East,Milwaukee,10,7,3,0.7,2-1,5-2
1610612749,Warriors,0,22019,2019-11-11,East,Milwaukee,10,7,3,0.7,2-1,5-2
1610612749,Warriors,0,22019,2019-11-10,East,Milwaukee,10,7,3,0.7,2-1,5-2
1610612755,Warriors,0,22019,2019-11-12,East,Philadelphia,10,7,3,0.7,4-0,3-3
1610612761,Warriors,0,22019,2019-11-12,East,Toronto,10,7,3,0.7,4-0,3-3
1610612761,Warriors,0,22019,2019-11-11,East,Toronto,10,7,3,0.7,4-0,3-3
1610612762,Warriors,0,22019,2019-11-11,West,Utah,10,7,3,0.7,5-0,2-3
1610612737,Hawks,0,22019,2019-11-05,East,Atlanta,6,3,3,0.5,2-2,1-1
1610612745,Warriors,0,22019,2019-11-03,West,Houston,6,3,3,0.5,2-1,1-2
1610612754,Warriors,0,22019,2019-11-04,East,Indiana,6,3,3,0.5,2-1,1-2
1610612754,Warriors,0,22019,2019-11-03,East,Indiana,6,3,3,0.5,2-1,1-2
1610612757,Warriors,0,22019,2019-11-03,West,Portland,6,3,3,0.5,0-2,3-1
1610612757,Warriors,0,22019,2019-11-02,West,Portland,6,3,3,0.5,0-2,3-1
1610612766,Warriors,0,22019,2019-11-04,East,Charlotte,6,3,3,0.5,1-1,2-2
1610612766,Warriors,0,22019,2019-11-03,East,Charlotte,6,3,3,0.5,1-1,2-2
1610612766,Warriors,0,22019,2019-11-02,East,Charlotte,6,3,3,0.5,1-1,2-2
1610612737,Hawks,0,22019,2019-11-04,East,Atlanta,5,2,3,0.4,1-2,1-1
1610612737,Hawks,0,22019,2019-11-03,East,Atlanta,5,2,3,0.4,1-2,1-1
1610612737,Hawks,0,22019,2019-11-02,East,Atlanta,5,2,3,0.4,1-2,1-1
1610612737,Hawks,0,22019,2019-11-01,East,Atlanta,5,2,3,0.4,1-2,1-1
1610612737,Hawks,0,22019,2019-10-31,East,Atlanta,5,2,3,0.4,1-2,1-1
1610612739,Cavaliers,0,22019,2019-11-02,East,Cleveland,5,2,3,0.4,2-0,0-3
1610612739,Cavaliers,0,22019,2019-11-01,East,Cleveland,5,2,3,0.4,2-0,0-3
1610612751,Warriors,0,22019,2019-11-01,East,Brooklyn,5,2,3,0.4,2-2,0-1
1610612753,Warriors,0,22019,2019-11-01,East,Orlando,5,2,3,0.4,2-1,0-2
1610612754,Warriors,0,22019,2019-11-02,East,Indiana,5,2,3,0.4,1-1,1-2
1610612754,Warriors,0,22019,2019-11-01,East,Indiana,5,2,3,0.4,1-1,1-2
1610612765,Warriors,0,22019,2019-10-31,East,Detroit,5,2,3,0.4,1-2,1-1
1610612765,Warriors,0,22019,2019-10-30,East,Detroit,5,2,3,0.4,1-2,1-1
1610612766,Warriors,0,22019,2019-11-01,East,Charlotte,5,2,3,0.4,1-1,1-2
1610612766,Warriors,0,22019,2019-10-31,East,Charlotte,5,2,3,0.4,1-1,1-2
1610612766,Warriors,0,22019,2019-10-30,East,Charlotte,5,2,3,0.4,1-1,1-2
1610612741,Bulls,0,22019,2019-10-29,East,Chicago,4,1,3,0.25,0-1,1-2
1610612741,Bulls,0,22019,2019-10-28,East,Chicago,4,1,3,0.25,0-1,1-2
1610612744,Warriors,0,22019,2019-10-31,West,Golden State,4,1,3,0.25,0-2,1-1
1610612744,Warriors,0,22019,2019-10-30,West,Golden State,4,1,3,0.25,0-2,1-1
1610612751,Warriors,0,22019,2019-10-31,East,Brooklyn,4,1,3,0.25,1-2,0-1
1610612751,Warriors,0,22019,2019-10-30,East,Brooklyn,4,1,3,0.25,1-2,0-1
1610612752,Warriors,0,22019,2019-10-29,East,New York,4,1,3,0.25,1-1,0-2
1610612752,Warriors,0,22019,2019-10-28,East,New York,4,1,3,0.25,1-1,0-2
1610612754,Warriors,0,22019,2019-10-31,East,Indiana,4,1,3,0.25,0-1,1-2
1610612754,Warriors,0,22019,2019-10-30,East,Indiana,4,1,3,0.25,0-1,1-2
1610612760,Warriors,0,22019,2019-10-29,West,Oklahoma City,4,1,3,0.25,1-1,0-2
1610612760,Warriors,0,22019,2019-10-28,West,Oklahoma City,4,1,3,0.25,1-1,0-2
1610612763,Warriors,0,22019,2019-11-01,West,Memphis,4,1,3,0.25,1-1,0-2
1610612763,Warriors,0,22019,2019-10-31,West,Memphis,4,1,3,0.25,1-1,0-2
1610612763,Warriors,0,22019,2019-10-30,West,Memphis,4,1,3,0.25,1-1,0-2
1610612763,Warriors,0,22019,2019-10-29,West,Memphis,4,1,3,0.25,1-1,0-2
1610612764,Warriors,0,22019,2019-11-01,East,Washington,4,1,3,0.25,0-1,1-2
1610612764,Warriors,0,22019,2019-10-31,East,Washington,4,1,3,0.25,0-1,1-2
1610612764,Warriors,0,22019,2019-10-30,East,Washington,4,1,3,0.25,0-1,1-2
1610612766,Warriors,0,22019,2019-10-29,East,Charlotte,4,1,3,0.25,1-1,0-2
1610612766,Warriors,0,22019,2019-10-28,East,Charlotte,4,1,3,0.25,1-1,0-2
1610612740,Pelicans,0,22019,2019-10-27,West,New Orleans,3,0,3,0.0,0-1,0-2
1610612740,Pelicans,0,22019,2019-10-26,West,New Orleans,3,0,3,0.0,0-1,0-2
1610612752,Warriors,0,22019,2019-10-27,East,New York,3,0,3,0.0,0-1,0-2
1610612752,Warriors,0,22019,2019-10-26,East,New York,3,0,3,0.0,0-1,0-2
1610612754,Warriors,0,22019,2019-10-29,East,Indiana,3,0,3,0.0,0-1,0-2
1610612754,Warriors,0,22019,2019-10-28,East,Indiana,3,0,3,0.0,0-1,0-2
1610612758,Warriors,0,22019,2019-10-27,West,Sacramento,3,0,3,0.0,0-1,0-2
1610612758,Warriors,0,22019,2019-10-26,West,Sacramento,3,0,3,0.0,0-1,0-2
1610612747,Warriors,0,22019,2019-12-05,West,L.A. Lakers,22,19,3,8.640.000.000.000.000,9-2,10-1
1610612747,Warriors,0,22019,2019-12-04,West,L.A. Lakers,22,19,3,8.640.000.000.000.000,9-2,10-1
1610612749,Warriors,0,22019,2019-12-05,East,Milwaukee,22,19,3,8.640.000.000.000.000,9-1,10-2
1610612749,Warriors,0,22019,2019-12-04,East,Milwaukee,22,19,3,8.640.000.000.000.000,9-1,10-2
1610612749,Warriors,0,22019,2019-11-29,East,Milwaukee,19,16,3,8.420.000.000.000.000,7-1,9-2
1610612749,Warriors,0,22019,2019-11-26,East,Milwaukee,17,14,3,8.240.000.000.000.000,6-1,8-2
1610612749,Warriors,0,22019,2019-11-25,East,Milwaukee,17,14,3,8.240.000.000.000.000,6-1,8-2
1610612738,Celtics,0,22019,2019-11-21,East,Boston,14,11,3,7.859.999.999.999.990,5-0,6-3
1610612738,Celtics,0,22019,2019-11-20,East,Boston,14,11,3,7.859.999.999.999.990,5-0,6-3
1610612743,Nuggets,0,22019,2019-11-23,West,Denver,14,11,3,7.859.999.999.999.990,6-2,5-1
1610612743,Nuggets,0,22019,2019-11-22,West,Denver,14,11,3,7.859.999.999.999.990,6-2,5-1
1610612745,Warriors,0,22019,2019-11-19,West,Houston,14,11,3,7.859.999.999.999.990,6-1,5-2
1610612745,Warriors,0,22019,2019-11-18,West,Houston,14,11,3,7.859.999.999.999.990,6-1,5-2
1610612748,Warriors,0,22019,2019-11-22,East,Miami,14,11,3,7.859.999.999.999.990,6-0,5-3
1610612749,Warriors,0,22019,2019-11-20,East,Milwaukee,14,11,3,7.859.999.999.999.990,3-1,8-2
1610612745,Warriors,0,22019,2019-11-05,West,Houston,7,4,3,5.710.000.000.000.000,2-1,2-2
1610612745,Warriors,0,22019,2019-11-04,West,Houston,7,4,3,5.710.000.000.000.000,2-1,2-2
1610612750,Warriors,0,22019,2019-11-07,West,Minnesota,7,4,3,5.710.000.000.000.000,1-1,3-2
1610612750,Warriors,0,22019,2019-11-06,West,Minnesota,7,4,3,5.710.000.000.000.000,1-1,3-2
1610612759,Warriors,0,22019,2019-11-06,West,San Antonio,7,4,3,5.710.000.000.000.000,3-1,1-2
1610612759,Warriors,0,22019,2019-11-05,West,San Antonio,7,4,3,5.710.000.000.000.000,3-1,1-2
1610612762,Warriors,0,22019,2019-11-05,West,Utah,7,4,3,5.710.000.000.000.000,3-0,1-3
1610612762,Warriors,0,22019,2019-11-04,West,Utah,7,4,3,5.710.000.000.000.000,3-0,1-3
1610612762,Warriors,0,22019,2019-11-03,West,Utah,7,4,3,5.710.000.000.000.000,3-0,1-3
1610612766,Warriors,0,22019,2019-11-06,East,Charlotte,7,4,3,5.710.000.000.000.000,2-1,2-2
1610612766,Warriors,0,22019,2019-11-05,East,Charlotte,7,4,3,5.710.000.000.000.000,2-1,2-2
1610612747,Warriors,0,22019,2019-12-16,West,L.A. Lakers,27,24,3,889,10-2,14-1
1610612747,Warriors,0,22019,2019-12-15,West,L.A. Lakers,27,24,3,889,10-2,14-1
1610612749,Warriors,0,22019,2019-12-15,East,Milwaukee,27,24,3,889,13-1,11-2
1610612749,Warriors,0,22019,2019-12-14,East,Milwaukee,27,24,3,889,13-1,11-2
1610612747,Warriors,0,22019,2019-12-14,West,L.A. Lakers,26,23,3,885,10-2,13-1
1610612747,Warriors,0,22019,2019-12-13,West,L.A. Lakers,26,23,3,885,10-2,13-1
1610612749,Warriors,0,22019,2019-12-13,East,Milwaukee,26,23,3,885,12-1,11-2
1610612747,Warriors,0,22019,2019-12-10,West,L.A. Lakers,24,21,3,875,10-2,11-1
1610612747,Warriors,0,22019,2019-12-09,West,L.A. Lakers,24,21,3,875,10-2,11-1
1610612747,Warriors,0,22019,2019-12-08,West,L.A. Lakers,24,21,3,875,10-2,11-1
1610612749,Warriors,0,22019,2019-12-10,East,Milwaukee,24,21,3,875,11-1,10-2
1610612749,Warriors,0,22019,2019-12-09,East,Milwaukee,24,21,3,875,11-1,10-2
1610612747,Warriors,0,22019,2019-12-03,West,L.A. Lakers,21,18,3,857,9-2,9-1
1610612749,Warriors,0,22019,2019-12-03,East,Milwaukee,21,18,3,857,9-1,9-2
1610612749,Warriors,0,22019,2019-12-02,East,Milwaukee,21,18,3,857,9-1,9-2
1610612749,Warriors,0,22019,2019-11-28,East,Milwaukee,18,15,3,833,7-1,8-2
1610612749,Warriors,0,22019,2019-11-27,East,Milwaukee,18,15,3,833,7-1,8-2
1610612743,Nuggets,0,22019,2019-11-29,West,Denver,16,13,3,813,8-2,5-1
1610612743,Nuggets,0,22019,2019-11-28,West,Denver,16,13,3,813,8-2,5-1
1610612743,Nuggets,0,22019,2019-11-27,West,Denver,16,13,3,813,8-2,5-1
1610612743,Nuggets,0,22019,2019-11-26,West,Denver,16,13,3,813,8-2,5-1
1610612749,Warriors,0,22019,2019-11-24,East,Milwaukee,16,13,3,813,5-1,8-2
1610612749,Warriors,0,22019,2019-11-23,East,Milwaukee,16,13,3,813,5-1,8-2
1610612743,Nuggets,0,22019,2019-11-21,West,Denver,13,10,3,769,5-2,5-1
1610612743,Nuggets,0,22019,2019-11-20,West,Denver,13,10,3,769,5-2,5-1
1610612745,Warriors,0,22019,2019-11-17,West,Houston,13,10,3,769,5-1,5-2
1610612745,Warriors,0,22019,2019-11-16,West,Houston,13,10,3,769,5-1,5-2
1610612748,Warriors,0,22019,2019-11-21,East,Miami,13,10,3,769,6-0,4-3
1610612748,Warriors,0,22019,2019-11-20,East,Miami,13,10,3,769,6-0,4-3
1610612749,Warriors,0,22019,2019-11-19,East,Milwaukee,13,10,3,769,3-1,7-2
1610612749,Warriors,0,22019,2019-11-18,East,Milwaukee,13,10,3,769,3-1,7-2
1610612743,Nuggets,0,22019,2019-11-16,West,Denver,11,8,3,727,4-2,4-1
1610612743,Nuggets,0,22019,2019-11-15,West,Denver,11,8,3,727,4-2,4-1
1610612743,Nuggets,0,22019,2019-11-14,West,Denver,11,8,3,727,4-2,4-1
1610612745,Warriors,0,22019,2019-11-14,West,Houston,11,8,3,727,4-1,4-2
1610612745,Warriors,0,22019,2019-11-13,West,Houston,11,8,3,727,4-1,4-2
1610612748,Warriors,0,22019,2019-11-15,East,Miami,11,8,3,727,4-0,4-3
1610612748,Warriors,0,22019,2019-11-14,East,Miami,11,8,3,727,4-0,4-3
1610612749,Warriors,0,22019,2019-11-15,East,Milwaukee,11,8,3,727,3-1,5-2
1610612749,Warriors,0,22019,2019-11-14,East,Milwaukee,11,8,3,727,3-1,5-2
1610612761,Warriors,0,22019,2019-11-15,East,Toronto,11,8,3,727,4-0,4-3
1610612761,Warriors,0,22019,2019-11-14,East,Toronto,11,8,3,727,4-0,4-3
1610612761,Warriors,0,22019,2019-11-13,East,Toronto,11,8,3,727,4-0,4-3
1610612762,Warriors,0,22019,2019-11-14,West,Utah,11,8,3,727,6-0,2-3
1610612762,Warriors,0,22019,2019-11-13,West,Utah,11,8,3,727,6-0,2-3
1610612762,Warriors,0,22019,2019-11-12,West,Utah,11,8,3,727,6-0,2-3
1610612742,Mavericks,0,22019,2019-11-10,West,Dallas,9,6,3,667,2-3,4-0
1610612742,Mavericks,0,22019,2019-11-09,West,Dallas,9,6,3,667,2-3,4-0
1610612745,Warriors,0,22019,2019-11-10,West,Houston,9,6,3,667,3-1,3-2
1610612745,Warriors,0,22019,2019-11-09,West,Houston,9,6,3,667,3-1,3-2
1610612746,Warriors,0,22019,2019-11-10,West,LA Clippers,9,6,3,667,5-1,1-2
1610612746,Warriors,0,22019,2019-11-09,West,LA Clippers,9,6,3,667,5-1,1-2
1610612746,Warriors,0,22019,2019-11-08,West,LA Clippers,9,6,3,667,5-1,1-2
1610612746,Warriors,0,22019,2019-11-07,West,LA Clippers,9,6,3,667,5-1,1-2
